well_tag_number,development_method_code
79480,AIR_LIFT
79511,PUMP
79532,PUMP
79532,AIR_LIFT
79541,PUMP
79541,AIR_LIFT
79542,PUMP
79543,PUMP
79544,PUMP
79544,AIR_LIFT
79545,PUMP
79545,AIR_LIFT
79550,AIR_LIFT
79552,AIR_LIFT
79552,PUMP
79600,BAIL
79648,AIR_LIFT
79649,AIR_LIFT
79741,AIR_LIFT
79874,AIR_LIFT
80008,AIR_LIFT
80009,AIR_LIFT
80036,AIR_LIFT
80037,AIR_LIFT
80039,AIR_LIFT
80145,AIR_LIFT
80165,SURGE
80165,BAIL
80168,AIR_LIFT
80169,AIR_LIFT
80177,AIR_LIFT
80196,AIR_LIFT
80225,SURGE
80225,AIR_LIFT
80270,AIR_LIFT
80270,SURGE
80272,AIR_LIFT
80272,SURGE
80343,AIR_LIFT
80399,AIR_LIFT
80446,AIR_LIFT
80517,AIR_LIFT
80618,AIR_LIFT
80632,AIR_LIFT
80645,AIR_LIFT
80647,AIR_LIFT
80704,AIR_LIFT
80724,AIR_LIFT
80821,AIR_LIFT
80930,AIR_LIFT
81353,AIR_LIFT
81380,AIR_LIFT
81430,AIR_LIFT
81432,AIR_LIFT
81434,AIR_LIFT
81435,PUMP
81436,AIR_LIFT
81437,AIR_LIFT
81438,AIR_LIFT
81440,AIR_LIFT
81442,AIR_LIFT
81448,AIR_LIFT
81449,AIR_LIFT
81455,AIR_LIFT
81456,AIR_LIFT
81458,AIR_LIFT
81462,AIR_LIFT
81463,AIR_LIFT
81464,AIR_LIFT
81465,AIR_LIFT
81467,AIR_LIFT
81469,AIR_LIFT
81474,AIR_LIFT
81475,AIR_LIFT
81511,AIR_LIFT
81527,AIR_LIFT
81543,AIR_LIFT
81554,AIR_LIFT
81613,AIR_LIFT
81625,AIR_LIFT
81633,BAIL
81716,AIR_LIFT
81866,AIR_LIFT
81870,AIR_LIFT
81873,AIR_LIFT
81876,AIR_LIFT
81881,AIR_LIFT
81929,AIR_LIFT
81951,AIR_LIFT
81988,AIR_LIFT
82010,AIR_LIFT
82013,AIR_LIFT
82014,AIR_LIFT
82113,AIR_LIFT
82206,AIR_LIFT
82217,AIR_LIFT
82396,AIR_LIFT
82422,BAIL
82438,AIR_LIFT
82526,AIR_LIFT
82526,SURGE
82531,SURGE
82531,AIR_LIFT
82558,AIR_LIFT
82571,AIR_LIFT
82739,SURGE
82739,AIR_LIFT
83184,AIR_LIFT
83220,AIR_LIFT
83220,JET
83220,SURGE
83341,AIR_LIFT
83342,AIR_LIFT
83343,AIR_LIFT
83344,AIR_LIFT
83345,AIR_LIFT
83346,AIR_LIFT
83347,AIR_LIFT
83348,AIR_LIFT
83349,AIR_LIFT
83350,AIR_LIFT
83351,AIR_LIFT
83352,AIR_LIFT
83353,AIR_LIFT
83354,AIR_LIFT
83355,AIR_LIFT
83356,AIR_LIFT
83357,AIR_LIFT
83358,AIR_LIFT
83359,AIR_LIFT
83360,AIR_LIFT
83361,AIR_LIFT
83362,AIR_LIFT
83364,AIR_LIFT
83365,AIR_LIFT
83366,AIR_LIFT
83367,AIR_LIFT
83368,AIR_LIFT
83369,AIR_LIFT
83370,AIR_LIFT
83371,AIR_LIFT
83372,AIR_LIFT
83374,AIR_LIFT
83463,AIR_LIFT
83519,AIR_LIFT
83575,AIR_LIFT
83577,BAIL
83662,AIR_LIFT
83663,AIR_LIFT
83696,AIR_LIFT
83746,AIR_LIFT
83812,AIR_LIFT
83821,AIR_LIFT
83823,AIR_LIFT
83824,AIR_LIFT
83825,AIR_LIFT
83838,AIR_LIFT
83848,AIR_LIFT
83863,SURGE
83863,AIR_LIFT
83903,JET
83903,AIR_LIFT
83939,AIR_LIFT
83939,SURGE
84008,AIR_LIFT
84011,AIR_LIFT
84025,AIR_LIFT
84038,AIR_LIFT
84041,BAIL
84042,BAIL
84045,BAIL
84046,BAIL
84047,BAIL
84049,OTHER
84051,BAIL
84052,OTHER
84053,BAIL
84054,OTHER
84056,AIR_LIFT
84061,AIR_LIFT
84068,BAIL
84084,OTHER
84088,AIR_LIFT
84091,AIR_LIFT
84097,BAIL
84098,BAIL
84099,BAIL
84103,AIR_LIFT
84119,AIR_LIFT
84137,BAIL
84143,BAIL
84144,AIR_LIFT
84165,AIR_LIFT
84172,OTHER
84173,BAIL
84174,AIR_LIFT
84178,AIR_LIFT
84179,AIR_LIFT
84193,BAIL
84194,BAIL
84199,AIR_LIFT
84200,AIR_LIFT
84243,AIR_LIFT
84284,AIR_LIFT
84314,AIR_LIFT
84315,AIR_LIFT
84316,AIR_LIFT
84317,AIR_LIFT
84318,AIR_LIFT
84319,AIR_LIFT
84320,AIR_LIFT
84321,AIR_LIFT
84322,AIR_LIFT
84323,AIR_LIFT
84325,AIR_LIFT
84326,AIR_LIFT
84327,AIR_LIFT
84328,AIR_LIFT
84330,AIR_LIFT
84331,AIR_LIFT
84332,AIR_LIFT
84333,AIR_LIFT
84334,AIR_LIFT
84335,AIR_LIFT
84337,AIR_LIFT
84338,AIR_LIFT
84339,AIR_LIFT
84341,AIR_LIFT
84343,AIR_LIFT
84344,AIR_LIFT
84345,AIR_LIFT
84346,AIR_LIFT
84347,AIR_LIFT
84348,AIR_LIFT
84349,AIR_LIFT
84352,AIR_LIFT
84353,AIR_LIFT
84354,AIR_LIFT
84355,AIR_LIFT
84356,AIR_LIFT
84357,AIR_LIFT
84358,AIR_LIFT
84359,AIR_LIFT
84360,AIR_LIFT
84361,AIR_LIFT
84362,AIR_LIFT
84364,AIR_LIFT
84365,AIR_LIFT
84366,AIR_LIFT
84367,AIR_LIFT
84368,AIR_LIFT
84369,AIR_LIFT
84370,AIR_LIFT
84371,AIR_LIFT
84372,AIR_LIFT
84373,AIR_LIFT
84374,AIR_LIFT
84375,AIR_LIFT
84405,AIR_LIFT
84408,AIR_LIFT
84422,AIR_LIFT
84438,AIR_LIFT
84449,AIR_LIFT
84457,OTHER
84463,OTHER
84464,AIR_LIFT
84465,BAIL
84465,SURGE
84468,AIR_LIFT
84470,AIR_LIFT
84471,AIR_LIFT
84472,AIR_LIFT
84474,AIR_LIFT
84476,AIR_LIFT
84477,OTHER
84478,BAIL
84479,BAIL
84480,SURGE
84481,AIR_LIFT
84482,BAIL
84486,AIR_LIFT
84487,AIR_LIFT
84488,AIR_LIFT
84490,AIR_LIFT
84491,AIR_LIFT
84494,AIR_LIFT
84495,AIR_LIFT
84496,AIR_LIFT
84497,AIR_LIFT
84498,AIR_LIFT
84499,AIR_LIFT
84500,AIR_LIFT
84502,AIR_LIFT
84503,AIR_LIFT
84504,AIR_LIFT
84506,AIR_LIFT
84507,AIR_LIFT
84508,AIR_LIFT
84509,AIR_LIFT
84511,BAIL
84514,AIR_LIFT
84516,AIR_LIFT
84517,AIR_LIFT
84519,AIR_LIFT
84520,AIR_LIFT
84523,BAIL
84525,AIR_LIFT
84526,AIR_LIFT
84529,AIR_LIFT
84530,AIR_LIFT
84531,AIR_LIFT
84536,AIR_LIFT
84539,AIR_LIFT
84540,OTHER
84543,BAIL
84544,AIR_LIFT
84545,AIR_LIFT
84546,BAIL
84548,AIR_LIFT
84549,BAIL
84551,AIR_LIFT
84552,OTHER
84553,BAIL
84554,AIR_LIFT
84555,BAIL
84556,BAIL
84557,AIR_LIFT
84616,BAIL
84619,BAIL
84633,AIR_LIFT
84689,AIR_LIFT
84690,SURGE
84691,SURGE
84697,AIR_LIFT
84700,AIR_LIFT
84701,AIR_LIFT
84729,AIR_LIFT
84732,AIR_LIFT
84733,AIR_LIFT
84807,BAIL
84839,AIR_LIFT
84877,AIR_LIFT
84880,AIR_LIFT
84948,OTHER
84958,OTHER
84964,OTHER
84970,OTHER
85060,AIR_LIFT
85077,AIR_LIFT
85090,AIR_LIFT
85107,BAIL
85108,BAIL
85113,AIR_LIFT
85117,AIR_LIFT
85129,AIR_LIFT
85132,AIR_LIFT
85139,AIR_LIFT
85143,PUMP
85149,BAIL
85154,BAIL
85309,AIR_LIFT
85312,AIR_LIFT
85313,BAIL
85318,AIR_LIFT
85325,AIR_LIFT
85326,AIR_LIFT
85327,AIR_LIFT
85328,AIR_LIFT
85330,AIR_LIFT
85331,AIR_LIFT
85333,AIR_LIFT
85335,AIR_LIFT
85338,AIR_LIFT
85340,AIR_LIFT
85342,AIR_LIFT
85345,AIR_LIFT
85351,AIR_LIFT
85355,AIR_LIFT
85357,BAIL
85360,BAIL
85362,BAIL
85366,AIR_LIFT
85371,AIR_LIFT
85373,AIR_LIFT
85375,AIR_LIFT
85377,BAIL
85390,AIR_LIFT
85392,AIR_LIFT
85396,AIR_LIFT
85398,AIR_LIFT
85400,AIR_LIFT
85401,AIR_LIFT
85403,AIR_LIFT
85408,AIR_LIFT
85409,AIR_LIFT
85410,BAIL
85413,AIR_LIFT
85415,BAIL
85452,AIR_LIFT
85458,AIR_LIFT
85471,AIR_LIFT
85474,JET
85493,SURGE
85513,SURGE
85517,AIR_LIFT
85552,AIR_LIFT
85587,BAIL
85588,BAIL
85592,BAIL
85595,BAIL
85599,BAIL
85600,BAIL
85603,BAIL
85605,BAIL
85609,PUMP
85609,BAIL
85621,AIR_LIFT
85733,PUMP
85733,SURGE
85733,AIR_LIFT
85739,AIR_LIFT
85746,AIR_LIFT
85747,AIR_LIFT
85750,AIR_LIFT
85754,AIR_LIFT
85756,AIR_LIFT
85757,BAIL
85759,AIR_LIFT
85761,AIR_LIFT
85762,PUMP
85763,BAIL
85764,AIR_LIFT
85765,BAIL
85766,AIR_LIFT
85767,BAIL
85768,AIR_LIFT
85769,PUMP
85771,BAIL
85772,BAIL
85774,BAIL
85775,AIR_LIFT
85776,BAIL
85777,BAIL
85779,AIR_LIFT
85781,AIR_LIFT
85782,AIR_LIFT
85783,AIR_LIFT
85785,AIR_LIFT
85786,AIR_LIFT
85787,AIR_LIFT
85788,AIR_LIFT
85789,AIR_LIFT
85796,PUMP
85797,PUMP
85799,PUMP
85800,PUMP
85802,BAIL
85803,BAIL
85804,AIR_LIFT
85805,PUMP
85806,AIR_LIFT
85807,SURGE
85808,AIR_LIFT
85809,SURGE
85810,BAIL
85811,PUMP
85812,BAIL
85813,AIR_LIFT
85814,AIR_LIFT
85815,AIR_LIFT
85816,AIR_LIFT
85817,AIR_LIFT
85818,AIR_LIFT
85819,AIR_LIFT
85820,AIR_LIFT
85821,AIR_LIFT
85823,AIR_LIFT
85824,AIR_LIFT
85825,AIR_LIFT
85826,AIR_LIFT
85828,BAIL
85829,AIR_LIFT
85830,AIR_LIFT
85831,AIR_LIFT
85832,AIR_LIFT
85833,AIR_LIFT
85834,AIR_LIFT
85835,AIR_LIFT
85836,AIR_LIFT
85837,AIR_LIFT
85838,AIR_LIFT
85839,AIR_LIFT
85840,AIR_LIFT
85843,AIR_LIFT
85844,AIR_LIFT
85845,AIR_LIFT
85846,AIR_LIFT
85848,AIR_LIFT
85849,AIR_LIFT
85850,AIR_LIFT
85851,AIR_LIFT
85852,AIR_LIFT
85854,AIR_LIFT
85855,AIR_LIFT
85856,AIR_LIFT
85857,AIR_LIFT
85859,AIR_LIFT
85860,AIR_LIFT
85861,AIR_LIFT
85863,AIR_LIFT
85864,AIR_LIFT
85865,AIR_LIFT
85867,AIR_LIFT
85868,AIR_LIFT
85870,AIR_LIFT
85872,AIR_LIFT
85873,AIR_LIFT
85874,AIR_LIFT
85875,AIR_LIFT
85876,AIR_LIFT
85877,AIR_LIFT
85879,AIR_LIFT
85880,AIR_LIFT
85881,AIR_LIFT
85882,AIR_LIFT
85883,AIR_LIFT
85884,AIR_LIFT
85885,AIR_LIFT
85886,AIR_LIFT
85887,AIR_LIFT
85888,AIR_LIFT
85889,AIR_LIFT
85890,AIR_LIFT
85891,AIR_LIFT
85892,AIR_LIFT
85893,AIR_LIFT
85894,AIR_LIFT
85895,AIR_LIFT
85896,AIR_LIFT
85898,AIR_LIFT
85900,AIR_LIFT
85901,AIR_LIFT
85902,AIR_LIFT
85903,AIR_LIFT
85904,AIR_LIFT
85905,BAIL
85906,AIR_LIFT
85907,AIR_LIFT
85908,AIR_LIFT
85909,AIR_LIFT
85910,AIR_LIFT
85911,AIR_LIFT
85912,AIR_LIFT
85913,AIR_LIFT
85914,AIR_LIFT
85915,AIR_LIFT
85916,AIR_LIFT
85917,AIR_LIFT
85918,AIR_LIFT
85919,AIR_LIFT
85921,AIR_LIFT
85922,AIR_LIFT
85923,AIR_LIFT
85924,AIR_LIFT
85925,JET
85926,AIR_LIFT
85927,AIR_LIFT
85928,AIR_LIFT
85929,AIR_LIFT
85930,AIR_LIFT
85931,AIR_LIFT
85932,AIR_LIFT
85933,AIR_LIFT
85934,AIR_LIFT
85935,AIR_LIFT
85936,AIR_LIFT
85937,AIR_LIFT
85938,AIR_LIFT
85939,AIR_LIFT
85940,AIR_LIFT
85941,AIR_LIFT
85942,AIR_LIFT
85944,AIR_LIFT
85945,AIR_LIFT
85946,AIR_LIFT
85947,AIR_LIFT
85948,AIR_LIFT
85949,AIR_LIFT
85950,AIR_LIFT
85951,AIR_LIFT
85952,AIR_LIFT
85953,AIR_LIFT
85954,AIR_LIFT
85955,AIR_LIFT
85957,AIR_LIFT
85958,AIR_LIFT
85959,AIR_LIFT
85960,AIR_LIFT
85961,AIR_LIFT
85962,AIR_LIFT
85963,AIR_LIFT
85964,AIR_LIFT
85965,AIR_LIFT
85966,AIR_LIFT
85967,AIR_LIFT
85968,AIR_LIFT
85969,AIR_LIFT
85970,AIR_LIFT
85971,AIR_LIFT
85972,AIR_LIFT
85973,AIR_LIFT
85974,AIR_LIFT
85975,AIR_LIFT
85976,AIR_LIFT
85977,AIR_LIFT
85978,AIR_LIFT
85979,AIR_LIFT
85980,AIR_LIFT
85981,JET
85982,AIR_LIFT
85983,AIR_LIFT
85984,AIR_LIFT
85985,AIR_LIFT
85986,AIR_LIFT
85987,AIR_LIFT
85988,AIR_LIFT
85989,AIR_LIFT
85990,BAIL
85991,AIR_LIFT
85992,AIR_LIFT
85993,AIR_LIFT
85994,AIR_LIFT
85995,AIR_LIFT
85996,AIR_LIFT
85997,BAIL
85998,BAIL
85999,AIR_LIFT
86000,AIR_LIFT
86001,BAIL
86002,AIR_LIFT
86003,AIR_LIFT
86004,AIR_LIFT
86005,BAIL
86006,AIR_LIFT
86007,AIR_LIFT
86008,AIR_LIFT
86009,AIR_LIFT
86010,AIR_LIFT
86011,BAIL
86013,AIR_LIFT
86014,AIR_LIFT
86015,AIR_LIFT
86016,AIR_LIFT
86017,AIR_LIFT
86019,BAIL
86020,BAIL
86021,BAIL
86022,AIR_LIFT
86024,AIR_LIFT
86025,AIR_LIFT
86026,PUMP
86027,BAIL
86028,AIR_LIFT
86030,BAIL
86031,AIR_LIFT
86032,AIR_LIFT
86033,BAIL
86035,SURGE
86037,AIR_LIFT
86041,AIR_LIFT
86042,BAIL
86043,BAIL
86044,AIR_LIFT
86045,AIR_LIFT
86046,AIR_LIFT
86047,AIR_LIFT
86048,AIR_LIFT
86049,AIR_LIFT
86050,AIR_LIFT
86052,AIR_LIFT
86060,AIR_LIFT
86062,PUMP
86063,SURGE
86064,PUMP
86067,AIR_LIFT
86070,AIR_LIFT
86071,BAIL
86072,BAIL
86073,BAIL
86074,AIR_LIFT
86075,AIR_LIFT
86076,AIR_LIFT
86077,BAIL
86078,AIR_LIFT
86079,AIR_LIFT
86080,AIR_LIFT
86081,BAIL
86082,BAIL
86087,AIR_LIFT
86088,AIR_LIFT
86089,AIR_LIFT
86090,AIR_LIFT
86091,AIR_LIFT
86093,AIR_LIFT
86094,BAIL
86095,AIR_LIFT
86096,AIR_LIFT
86097,BAIL
86098,AIR_LIFT
86099,BAIL
86100,BAIL
86101,AIR_LIFT
86102,AIR_LIFT
86103,AIR_LIFT
86104,SURGE
86107,BAIL
86108,BAIL
86109,AIR_LIFT
86110,AIR_LIFT
86111,AIR_LIFT
86112,AIR_LIFT
86113,AIR_LIFT
86114,AIR_LIFT
86115,AIR_LIFT
86116,AIR_LIFT
86117,AIR_LIFT
86118,AIR_LIFT
86119,AIR_LIFT
86123,AIR_LIFT
86124,AIR_LIFT
86125,PUMP
86127,BAIL
86128,AIR_LIFT
86129,AIR_LIFT
86130,AIR_LIFT
86131,AIR_LIFT
86132,AIR_LIFT
86133,AIR_LIFT
86134,AIR_LIFT
86135,AIR_LIFT
86136,AIR_LIFT
86137,AIR_LIFT
86138,AIR_LIFT
86139,AIR_LIFT
86140,AIR_LIFT
86141,AIR_LIFT
86142,AIR_LIFT
86143,AIR_LIFT
86145,AIR_LIFT
86146,BAIL
86147,AIR_LIFT
86148,BAIL
86149,AIR_LIFT
86150,BAIL
86151,AIR_LIFT
86152,AIR_LIFT
86153,AIR_LIFT
86155,AIR_LIFT
86156,AIR_LIFT
86159,BAIL
86160,AIR_LIFT
86161,AIR_LIFT
86162,AIR_LIFT
86165,AIR_LIFT
86166,AIR_LIFT
86167,AIR_LIFT
86168,AIR_LIFT
86169,AIR_LIFT
86172,AIR_LIFT
86174,AIR_LIFT
86175,AIR_LIFT
86176,AIR_LIFT
86177,AIR_LIFT
86178,AIR_LIFT
86179,AIR_LIFT
86180,AIR_LIFT
86181,AIR_LIFT
86182,AIR_LIFT
86183,AIR_LIFT
86184,AIR_LIFT
86185,AIR_LIFT
86186,AIR_LIFT
86187,AIR_LIFT
86188,AIR_LIFT
86189,AIR_LIFT
86190,AIR_LIFT
86191,AIR_LIFT
86192,AIR_LIFT
86193,AIR_LIFT
86194,AIR_LIFT
86195,AIR_LIFT
86196,AIR_LIFT
86197,AIR_LIFT
86198,AIR_LIFT
86199,AIR_LIFT
86200,AIR_LIFT
86201,AIR_LIFT
86203,AIR_LIFT
86204,AIR_LIFT
86205,BAIL
86206,AIR_LIFT
86207,BAIL
86208,AIR_LIFT
86210,AIR_LIFT
86212,BAIL
86213,BAIL
86215,BAIL
86216,BAIL
86219,AIR_LIFT
86220,BAIL
86221,OTHER
86222,AIR_LIFT
86223,AIR_LIFT
86224,AIR_LIFT
86226,AIR_LIFT
86227,OTHER
86228,BAIL
86229,AIR_LIFT
86230,AIR_LIFT
86231,AIR_LIFT
86232,AIR_LIFT
86235,AIR_LIFT
86238,AIR_LIFT
86239,BAIL
86240,AIR_LIFT
86243,BAIL
86244,AIR_LIFT
86245,BAIL
86247,AIR_LIFT
86248,BAIL
86250,BAIL
86251,AIR_LIFT
86252,AIR_LIFT
86253,AIR_LIFT
86254,AIR_LIFT
86255,AIR_LIFT
86257,BAIL
86258,BAIL
86259,BAIL
86261,BAIL
86262,AIR_LIFT
86268,AIR_LIFT
86269,AIR_LIFT
86270,AIR_LIFT
86271,AIR_LIFT
86272,AIR_LIFT
86273,AIR_LIFT
86274,AIR_LIFT
86275,AIR_LIFT
86276,OTHER
86278,BAIL
86279,BAIL
86280,AIR_LIFT
86281,BAIL
86282,AIR_LIFT
86283,BAIL
86284,AIR_LIFT
86285,BAIL
86287,BAIL
86288,AIR_LIFT
86289,BAIL
86290,BAIL
86292,AIR_LIFT
86294,AIR_LIFT
86296,AIR_LIFT
86299,AIR_LIFT
86300,AIR_LIFT
86301,BAIL
86302,AIR_LIFT
86303,AIR_LIFT
86304,AIR_LIFT
86305,BAIL
86306,AIR_LIFT
86307,OTHER
86308,AIR_LIFT
86310,AIR_LIFT
86311,BAIL
86312,AIR_LIFT
86313,OTHER
86314,AIR_LIFT
86316,AIR_LIFT
86317,BAIL
86318,AIR_LIFT
86319,BAIL
86320,OTHER
86321,SURGE
86322,OTHER
86323,AIR_LIFT
86325,AIR_LIFT
86326,AIR_LIFT
86327,BAIL
86328,AIR_LIFT
86331,BAIL
86332,OTHER
86334,AIR_LIFT
86335,BAIL
86339,AIR_LIFT
86340,AIR_LIFT
86344,AIR_LIFT
86347,AIR_LIFT
86348,BAIL
86349,BAIL
86350,AIR_LIFT
86351,AIR_LIFT
86352,BAIL
86353,AIR_LIFT
86354,BAIL
86355,AIR_LIFT
86356,BAIL
86357,AIR_LIFT
86358,OTHER
86359,BAIL
86360,AIR_LIFT
86361,AIR_LIFT
86362,BAIL
86364,AIR_LIFT
86365,BAIL
86366,AIR_LIFT
86368,AIR_LIFT
86369,BAIL
86370,BAIL
86371,AIR_LIFT
86372,AIR_LIFT
86373,BAIL
86375,AIR_LIFT
86376,AIR_LIFT
86377,BAIL
86378,AIR_LIFT
86380,AIR_LIFT
86382,AIR_LIFT
86383,AIR_LIFT
86384,AIR_LIFT
86385,BAIL
86386,AIR_LIFT
86387,BAIL
86388,AIR_LIFT
86390,BAIL
86391,AIR_LIFT
86394,AIR_LIFT
86396,AIR_LIFT
86397,BAIL
86398,AIR_LIFT
86400,AIR_LIFT
86403,AIR_LIFT
86404,AIR_LIFT
86405,AIR_LIFT
86406,AIR_LIFT
86407,AIR_LIFT
86408,AIR_LIFT
86409,BAIL
86410,AIR_LIFT
86411,AIR_LIFT
86412,AIR_LIFT
86413,AIR_LIFT
86414,AIR_LIFT
86415,AIR_LIFT
86417,AIR_LIFT
86418,AIR_LIFT
86419,BAIL
86421,BAIL
86423,AIR_LIFT
86424,BAIL
86425,AIR_LIFT
86426,BAIL
86428,JET
86431,AIR_LIFT
86433,AIR_LIFT
86436,BAIL
86438,BAIL
86443,BAIL
86444,BAIL
86445,BAIL
86446,AIR_LIFT
86447,BAIL
86448,AIR_LIFT
86449,BAIL
86450,AIR_LIFT
86451,AIR_LIFT
86452,BAIL
86453,AIR_LIFT
86455,AIR_LIFT
86456,BAIL
86457,AIR_LIFT
86458,AIR_LIFT
86459,BAIL
86460,BAIL
86461,BAIL
86462,BAIL
86464,BAIL
86465,BAIL
86466,AIR_LIFT
86467,AIR_LIFT
86470,AIR_LIFT
86471,AIR_LIFT
86472,AIR_LIFT
86473,AIR_LIFT
86474,AIR_LIFT
86475,AIR_LIFT
86476,AIR_LIFT
86477,AIR_LIFT
86479,AIR_LIFT
86480,AIR_LIFT
86481,AIR_LIFT
86482,AIR_LIFT
86483,AIR_LIFT
86484,AIR_LIFT
86485,AIR_LIFT
86486,AIR_LIFT
86487,AIR_LIFT
86488,AIR_LIFT
86489,AIR_LIFT
86490,AIR_LIFT
86491,AIR_LIFT
86492,AIR_LIFT
86493,AIR_LIFT
86494,AIR_LIFT
86495,AIR_LIFT
86496,AIR_LIFT
86497,AIR_LIFT
86498,AIR_LIFT
86499,AIR_LIFT
86500,AIR_LIFT
86501,AIR_LIFT
86502,AIR_LIFT
86503,AIR_LIFT
86504,AIR_LIFT
86505,AIR_LIFT
86506,AIR_LIFT
86507,AIR_LIFT
86508,AIR_LIFT
86509,AIR_LIFT
86510,AIR_LIFT
86511,AIR_LIFT
86512,AIR_LIFT
86513,AIR_LIFT
86514,AIR_LIFT
86517,AIR_LIFT
86518,AIR_LIFT
86519,AIR_LIFT
86520,AIR_LIFT
86521,AIR_LIFT
86522,AIR_LIFT
86523,AIR_LIFT
86524,AIR_LIFT
86525,AIR_LIFT
86526,AIR_LIFT
86527,AIR_LIFT
86528,AIR_LIFT
86529,AIR_LIFT
86530,AIR_LIFT
86531,AIR_LIFT
86532,AIR_LIFT
86533,AIR_LIFT
86534,AIR_LIFT
86535,AIR_LIFT
86536,AIR_LIFT
86537,AIR_LIFT
86538,AIR_LIFT
86539,AIR_LIFT
86540,AIR_LIFT
86541,AIR_LIFT
86543,AIR_LIFT
86544,AIR_LIFT
86545,AIR_LIFT
86546,AIR_LIFT
86547,AIR_LIFT
86548,AIR_LIFT
86549,AIR_LIFT
86550,AIR_LIFT
86551,AIR_LIFT
86552,AIR_LIFT
86553,AIR_LIFT
86555,AIR_LIFT
86557,AIR_LIFT
86558,AIR_LIFT
86559,AIR_LIFT
86561,AIR_LIFT
86562,AIR_LIFT
86565,AIR_LIFT
86566,AIR_LIFT
86567,AIR_LIFT
86568,AIR_LIFT
86569,AIR_LIFT
86570,AIR_LIFT
86571,AIR_LIFT
86572,AIR_LIFT
86574,AIR_LIFT
86575,AIR_LIFT
86576,AIR_LIFT
86578,AIR_LIFT
86579,BAIL
86581,AIR_LIFT
86584,AIR_LIFT
86585,AIR_LIFT
86586,AIR_LIFT
86587,AIR_LIFT
86588,AIR_LIFT
86589,AIR_LIFT
86590,AIR_LIFT
86591,AIR_LIFT
86592,AIR_LIFT
86594,AIR_LIFT
86595,PUMP
86596,BAIL
86597,AIR_LIFT
86598,AIR_LIFT
86599,AIR_LIFT
86601,AIR_LIFT
86604,AIR_LIFT
86605,AIR_LIFT
86606,AIR_LIFT
86607,AIR_LIFT
86608,AIR_LIFT
86609,AIR_LIFT
86610,AIR_LIFT
86612,AIR_LIFT
86618,AIR_LIFT
86619,AIR_LIFT
86624,AIR_LIFT
86638,SURGE
86640,AIR_LIFT
86641,AIR_LIFT
86642,AIR_LIFT
86648,AIR_LIFT
86660,AIR_LIFT
86661,PUMP
86666,AIR_LIFT
86670,SURGE
86671,BAIL
86678,AIR_LIFT
86679,AIR_LIFT
86685,PUMP
86696,AIR_LIFT
86697,AIR_LIFT
86698,OTHER
86699,OTHER
86700,OTHER
86702,OTHER
86703,OTHER
86705,AIR_LIFT
86710,PUMP
86711,BAIL
86712,BAIL
86713,BAIL
86714,BAIL
86716,SURGE
86730,AIR_LIFT
86731,AIR_LIFT
86732,AIR_LIFT
86735,AIR_LIFT
86738,AIR_LIFT
86739,AIR_LIFT
86740,AIR_LIFT
86741,AIR_LIFT
86743,AIR_LIFT
86746,AIR_LIFT
86747,AIR_LIFT
86769,AIR_LIFT
86786,AIR_LIFT
86787,AIR_LIFT
86791,AIR_LIFT
86792,AIR_LIFT
86793,AIR_LIFT
86794,AIR_LIFT
86795,AIR_LIFT
86796,AIR_LIFT
86797,AIR_LIFT
86799,AIR_LIFT
86800,AIR_LIFT
86801,AIR_LIFT
86803,AIR_LIFT
86804,AIR_LIFT
86805,AIR_LIFT
86806,AIR_LIFT
86807,AIR_LIFT
86808,AIR_LIFT
86809,AIR_LIFT
86810,AIR_LIFT
86815,AIR_LIFT
86816,AIR_LIFT
86817,AIR_LIFT
86818,AIR_LIFT
86819,AIR_LIFT
86827,AIR_LIFT
86828,AIR_LIFT
86829,AIR_LIFT
86830,AIR_LIFT
86833,AIR_LIFT
86835,AIR_LIFT
86837,AIR_LIFT
86841,AIR_LIFT
86843,AIR_LIFT
86844,AIR_LIFT
86845,AIR_LIFT
86848,AIR_LIFT
86852,AIR_LIFT
86853,AIR_LIFT
86855,AIR_LIFT
86859,AIR_LIFT
86860,AIR_LIFT
86863,AIR_LIFT
86864,SURGE
86865,AIR_LIFT
86866,PUMP
86867,AIR_LIFT
86868,AIR_LIFT
86870,PUMP
86871,AIR_LIFT
86872,AIR_LIFT
86873,AIR_LIFT
86875,AIR_LIFT
86878,AIR_LIFT
86880,AIR_LIFT
86881,AIR_LIFT
86883,AIR_LIFT
86885,AIR_LIFT
86893,AIR_LIFT
86896,AIR_LIFT
86901,AIR_LIFT
86902,AIR_LIFT
86906,AIR_LIFT
86909,BAIL
86913,AIR_LIFT
86916,AIR_LIFT
86917,AIR_LIFT
86920,AIR_LIFT
86921,AIR_LIFT
86922,BAIL
86930,AIR_LIFT
86931,AIR_LIFT
86933,AIR_LIFT
86934,AIR_LIFT
86935,AIR_LIFT
86937,AIR_LIFT
86940,AIR_LIFT
86941,AIR_LIFT
86944,AIR_LIFT
86945,AIR_LIFT
86947,AIR_LIFT
86949,AIR_LIFT
86950,AIR_LIFT
86955,AIR_LIFT
86958,AIR_LIFT
86959,BAIL
86966,AIR_LIFT
86967,AIR_LIFT
86968,AIR_LIFT
86972,AIR_LIFT
86974,AIR_LIFT
86981,AIR_LIFT
86982,BAIL
86986,AIR_LIFT
86987,AIR_LIFT
86988,AIR_LIFT
86989,AIR_LIFT
86990,AIR_LIFT
86991,AIR_LIFT
